method,rank,query_track_id,query_artist,query_song,query_genre,match_track_id,match_artist,match_song,match_genre,score
covariance,3,TRAYQRI12903CAD2A1,Reik,Ilusionado,latin,TRIJHLY12903D0CE4D,Violadores del Verso,Cantando,hip hop,1.3677671874999975
covariance,1,TRGFMTT12903CAD2A2,Reik,Piel De Ciudad,latin,TRIJHLY12903D0CE4D,Violadores del Verso,Cantando,hip hop,1.4880250000000013
covariance,2,TRGFMTT12903CAD2A2,Reik,Piel De Ciudad,latin,TRWQZXS128F92DB731,Victor Manuelle,Lloré Lloré,latin,1.4447000000000036
covariance,3,TRGFMTT12903CAD2A2,Reik,Piel De Ciudad,latin,TRTHNFG12903D0CE54,Violadores del Verso,Dale tiempo al rumor,hip hop,1.443775000000003
covariance,1,TRJXNZL128F92E54EE,Reik,Quedate,latin,TRTHNFG12903D0CE54,Violadores del Verso,Dale tiempo al rumor,hip hop,3.068090624999989
covariance,2,TRJXNZL128F92E54EE,Reik,Quedate,latin,TRTJLTW12903CFF1E9,Los Van Van,El Negro Está Cocinando,latin,2.4374843749999995
covariance,3,TRJXNZL128F92E54EE,Reik,Quedate,latin,TRIJHLY12903D0CE4D,Violadores del Verso,Cantando,hip hop,2.3367781250000017
covariance,1,TRDOVAF128F93112F7,Animal Collective,Brother Sport,latin,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3.142950000000001
covariance,2,TRDOVAF128F93112F7,Animal Collective,Brother Sport,latin,TRLCWTH128F92C7F82,Marques Houston,Cancel (Album Version),r&b/soul,2.5407093750000005
covariance,3,TRDOVAF128F93112F7,Animal Collective,Brother Sport,latin,TRCDMRL12903CB105C,Fatboy Slim,Acid 8000,electronic,2.4678031249999997
covariance,1,TRVPMSA128F9331D03,Metallica,The Prince,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1.882360937500002
covariance,2,TRVPMSA128F9331D03,Metallica,The Prince,metal,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,1.709407812499993
covariance,3,TRVPMSA128F9331D03,Metallica,The Prince,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,1.6300499999999951
covariance,1,TRPCZPE12903CAF5BD,Avenged Sevenfold,Second Heartbeat,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3.613100000000005
covariance,2,TRPCZPE12903CAF5BD,Avenged Sevenfold,Second Heartbeat,metal,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,2.932287499999997
covariance,3,TRPCZPE12903CAF5BD,Avenged Sevenfold,Second Heartbeat,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2.8839562500000016
covariance,1,TRNUDHG12903CAF56B,Avenged Sevenfold,To End The Rapture,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,0.7226999999999997
covariance,2,TRNUDHG12903CAF56B,Avenged Sevenfold,To End The Rapture,metal,TRLDRYJ128F930BBB4,Pain of Salvation,Spitfall,metal,0.3974874999999997
covariance,3,TRNUDHG12903CAF56B,Avenged Sevenfold,To End The Rapture,metal,TRTLIKK128E07862DA,Ja Rule,One of Us,hip hop,0.3925937499999997
covariance,1,TRJAABI12903CF759F,blessthefall,Witness,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,6.456550000000006
covariance,2,TRJAABI12903CF759F,blessthefall,Witness,metal,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,5.130831250000003
covariance,3,TRJAABI12903CF759F,blessthefall,Witness,metal,TRGLNKG128F9307689,Eminem,My Darling,hip hop,4.558728125
covariance,1,TRREMAP128F42983BD,HIM,Heartache Every Moment,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2.786250000000013
covariance,2,TRREMAP128F42983BD,HIM,Heartache Every Moment,metal,TRGUCIR128F933D817,Vanilla Ice,Ice Is Workin' It,hip hop,2.1293750000000093
covariance,3,TRREMAP128F42983BD,HIM,Heartache Every Moment,metal,TRBVPVV128F425F14F,Daft Punk,Touch It / Technologic,electronic,2.02257812499999
covariance,1,TRFRDZW128F429C337,HIM,Sigillum Diaboli,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,9.265400000000007
covariance,2,TRFRDZW128F429C337,HIM,Sigillum Diaboli,metal,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,8.430731250000033
covariance,3,TRFRDZW128F429C337,HIM,Sigillum Diaboli,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,8.134043749999995
covariance,1,TRHVUCJ128F934B68C,As I Lay Dying,Refined By Your Embrace,metal,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,1.7370906249999927
covariance,2,TRHVUCJ128F934B68C,As I Lay Dying,Refined By Your Embrace,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,1.5301999999999993
covariance,3,TRHVUCJ128F934B68C,As I Lay Dying,Refined By Your Embrace,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1.3856546875000075
covariance,1,TRIBZVH128F934B68D,As I Lay Dying,The Innocence Spilled,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,1.508899999999998
covariance,2,TRIBZVH128F934B68D,As I Lay Dying,The Innocence Spilled,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1.3072781249999974
covariance,3,TRIBZVH128F934B68D,As I Lay Dying,The Innocence Spilled,metal,TRGLNKG128F9307689,Eminem,My Darling,hip hop,1.229559375000005
covariance,1,TRZOLOQ128F428FA00,August Burns Red,An American Dream,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,0.5993499999999973
covariance,2,TRZOLOQ128F428FA00,August Burns Red,An American Dream,metal,TRTLIKK128E07862DA,Ja Rule,One of Us,hip hop,0.550281249999999
covariance,3,TRZOLOQ128F428FA00,August Burns Red,An American Dream,metal,TRTUCHE128F425B7CC,Jennifer Lopez,The Way It Is,pop,0.5476187499999953
covariance,1,TRFQWAQ128F14B084D,Underoath,The Changing Of Times,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3.4496499999999926
covariance,2,TRFQWAQ128F14B084D,Underoath,The Changing Of Times,metal,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,2.697806250000002
covariance,3,TRFQWAQ128F14B084D,Underoath,The Changing Of Times,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2.456871875000005
covariance,1,TRLKWJA128F92E154E,Haste The Day,Autumn,metal,TRBVPVV128F425F14F,Daft Punk,Touch It / Technologic,electronic,0.8982828124999972
covariance,2,TRLKWJA128F92E154E,Haste The Day,Autumn,metal,TRUEGMJ128F148D40C,Slick Rick,Let's Get Crazy,hip hop,0.8427234374999932
covariance,3,TRLKWJA128F92E154E,Haste The Day,Autumn,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,0.8317984375000036
covariance,1,TRNQSWR128EF34375F,Haste The Day,Chorus Of Angels,metal,TRYQAJC128F145A2CF,Röyksopp,Remind Me (Live),electronic,3.1068937500000002
covariance,2,TRNQSWR128EF34375F,Haste The Day,Chorus Of Angels,metal,TRJAZRW12903CAFA01,Fatboy Slim,Right Here Right Now,electronic,2.9534500000000032
covariance,3,TRNQSWR128EF34375F,Haste The Day,Chorus Of Angels,metal,TRTLIKK128E07862DA,Ja Rule,One of Us,hip hop,2.909187499999995
covariance,1,TRGQLSE128F93257D8,Demon Hunter,Follow The Wolves,metal,TRTLIKK128E07862DA,Ja Rule,One of Us,hip hop,1.657515624999999
covariance,2,TRGQLSE128F93257D8,Demon Hunter,Follow The Wolves,metal,TREADOS128E078EC1F,Eminem,If I Had,hip hop,1.2071421874999995
covariance,3,TRGQLSE128F93257D8,Demon Hunter,Follow The Wolves,metal,TRLXCIQ128F429142D,BAL-SAGOTH,The chronicle of shadows,metal,0.9932500000000014
covariance,1,TRCAWAA128F93257D1,Demon Hunter,I Am You,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4.010149999999991
covariance,2,TRCAWAA128F93257D1,Demon Hunter,I Am You,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2.7955984374999945
covariance,3,TRCAWAA128F93257D1,Demon Hunter,I Am You,metal,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,2.760103125000008
covariance,1,TRWPRIF128EF34B8F8,Demon Hunter,The Science Of Lies,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3.2222499999999945
covariance,2,TRWPRIF128EF34B8F8,Demon Hunter,The Science Of Lies,metal,TRTLIKK128E07862DA,Ja Rule,One of Us,hip hop,2.3009375000000047
covariance,3,TRWPRIF128EF34B8F8,Demon Hunter,The Science Of Lies,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1.9225312500000016
covariance,1,TRKLLYD128F4273FF4,Ozzy Osbourne,Slow Down,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,6.377949999999988
covariance,2,TRKLLYD128F4273FF4,Ozzy Osbourne,Slow Down,metal,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,4.8139812499999985
covariance,3,TRKLLYD128F4273FF4,Ozzy Osbourne,Slow Down,metal,TRGLNKG128F9307689,Eminem,My Darling,hip hop,4.671178124999991
covariance,1,TRQJQNX128F4266704,Ozzy Osbourne,Steal Away (The Night),metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2.417000000000008
covariance,2,TRQJQNX128F4266704,Ozzy Osbourne,Steal Away (The Night),metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1.6384218750000048
covariance,3,TRQJQNX128F4266704,Ozzy Osbourne,Steal Away (The Night),metal,TRGLNKG128F9307689,Eminem,My Darling,hip hop,1.5938906250000011
covariance,1,TRYIKZR128E0783C64,Megadeth,Black Curtains (2004 Digital Remaster),metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1.6736109375000023
covariance,2,TRYIKZR128E0783C64,Megadeth,Black Curtains (2004 Digital Remaster),metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,1.5825499999999977
covariance,3,TRYIKZR128E0783C64,Megadeth,Black Curtains (2004 Digital Remaster),metal,TRRSNPA128F148C45E,The Roots,Mellow My Man,hip hop,1.5553390624999965
covariance,1,TRIOZOZ128F92FA0C2,Megadeth,Die Dead Enough,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,9.267000000000014
covariance,2,TRIOZOZ128F92FA0C2,Megadeth,Die Dead Enough,metal,TRKLJAG128F42B31CF,Mario Vazquez,Everytime I...,r&b/soul,9.042500000000075
covariance,3,TRIOZOZ128F92FA0C2,Megadeth,Die Dead Enough,metal,TRCHZXW128E079288A,Eminem,8 Mile,hip hop,9.033000000000024
covariance,1,TRUHHWN128F93045BA,Drowning Pool,Bodies,metal,TRUGLTC128F4227B93,Danity Kane,Hold Me Down (Album Version),r&b/soul,2.1863999999999892
covariance,2,TRUHHWN128F93045BA,Drowning Pool,Bodies,metal,TRRIRMX128F92E6272,Akon,Locked Up,hip hop,2.1797750000000145
covariance,3,TRUHHWN128F93045BA,Drowning Pool,Bodies,metal,TRSUMJS12903CA98EE,Jessica Mauboy,Let Me Be Me,r&b/soul,2.0489499999999903
covariance,1,TRJHNLI128F934B2CA,Cannibal Corpse,Rotting Head,metal,TRTLIKK128E07862DA,Ja Rule,One of Us,hip hop,0.9102812500000013
covariance,2,TRJHNLI128F934B2CA,Cannibal Corpse,Rotting Head,metal,TRHNOMB12903CB2544,Life Without Buildings,New Town,rock,0.770534374999998
covariance,3,TRJHNLI128F934B2CA,Cannibal Corpse,Rotting Head,metal,TRFLWJZ128F425C9E4,The Pharcyde,Otha Fish,hip hop,0.770515624999999
covariance,1,TRQGFHN128F428643E,Slipknot,Gehenna,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,7.53115000000001
covariance,2,TRQGFHN128F428643E,Slipknot,Gehenna,metal,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,7.438603124999958
covariance,3,TRQGFHN128F428643E,Slipknot,Gehenna,metal,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,7.171145312499959
covariance,1,TRHCDHI128F92C4B9B,Slipknot,[sic] [Explicit],metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,5.79140000000001
covariance,2,TRHCDHI128F92C4B9B,Slipknot,[sic] [Explicit],metal,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,5.541353125000005
covariance,3,TRHCDHI128F92C4B9B,Slipknot,[sic] [Explicit],metal,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,4.70877031249998
covariance,1,TRVHKNP128F429DDCE,Nine Inch Nails,Gunshots by Computer,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3.4449499999999977
covariance,2,TRVHKNP128F429DDCE,Nine Inch Nails,Gunshots by Computer,metal,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,2.867856250000013
covariance,3,TRVHKNP128F429DDCE,Nine Inch Nails,Gunshots by Computer,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2.628771875000005
covariance,1,TREFLCZ128F4236589,Killswitch Engage,Hope Is... (Album Version),metal,TRYQAJC128F145A2CF,Röyksopp,Remind Me (Live),electronic,2.1645375
covariance,2,TREFLCZ128F4236589,Killswitch Engage,Hope Is... (Album Version),metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,1.9084499999999993
covariance,3,TREFLCZ128F4236589,Killswitch Engage,Hope Is... (Album Version),metal,TRFFSMS128F428BC88,Enrique Iglesias,Miss You,latin,1.7715625000000055
covariance,1,TRQFRJG128F4260199,Opeth,The Moor,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3.9433500000000117
covariance,2,TRQFRJG128F4260199,Opeth,The Moor,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,3.30224531250001
covariance,3,TRQFRJG128F4260199,Opeth,The Moor,metal,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,2.6037093750000087
covariance,1,TRMFSTL128F427B6C1,Atreyu,This Flesh A Tomb (Instrumental Version),metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4.854300000000006
covariance,2,TRMFSTL128F427B6C1,Atreyu,This Flesh A Tomb (Instrumental Version),metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4.368001562499987
covariance,3,TRMFSTL128F427B6C1,Atreyu,This Flesh A Tomb (Instrumental Version),metal,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,3.8420968750000153
covariance,1,TRALERK12903CDCAFD,For Today,A Higher Standard,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2.1981999999999973
covariance,2,TRALERK12903CDCAFD,For Today,A Higher Standard,metal,TRBVPVV128F425F14F,Daft Punk,Touch It / Technologic,electronic,1.622193750000003
covariance,3,TRALERK12903CDCAFD,For Today,A Higher Standard,metal,TRGUCIR128F933D817,Vanilla Ice,Ice Is Workin' It,hip hop,1.6038500000000062
covariance,1,TRDIJKP12903CDCAF4,For Today,Redemption,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,1.9942499999999979
covariance,2,TRDIJKP12903CDCAF4,For Today,Redemption,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1.5643906250000001
covariance,3,TRDIJKP12903CDCAF4,For Today,Redemption,metal,TRGLNKG128F9307689,Eminem,My Darling,hip hop,1.3245468749999987
covariance,1,TRZQYIJ128F92E7F49,Lamb Of God,We Die Alone (Bonus Track),metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,1.7749000000000046
covariance,2,TRZQYIJ128F92E7F49,Lamb Of God,We Die Alone (Bonus Track),metal,TRFSCLD12903CD213F,The Prodigy,We Gonna Rock,electronic,1.4243000000000041
covariance,3,TRZQYIJ128F92E7F49,Lamb Of God,We Die Alone (Bonus Track),metal,TRKRVKD128F9327008,Hollywood Undead,Undead,hip hop,1.1449750000000005
covariance,1,TRMYVVL128F92E865E,STRATOVARIUS,Elements,metal,TRTLIKK128E07862DA,Ja Rule,One of Us,hip hop,2.5043906249999965
covariance,2,TRMYVVL128F92E865E,STRATOVARIUS,Elements,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2.421950000000002
covariance,3,TRMYVVL128F92E865E,STRATOVARIUS,Elements,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2.3013734375000015
covariance,1,TRIKFKO128F426A6FC,STRATOVARIUS,Know The Difference,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3.618800000000004
covariance,2,TRIKFKO128F426A6FC,STRATOVARIUS,Know The Difference,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2.530524999999996
covariance,3,TRIKFKO128F426A6FC,STRATOVARIUS,Know The Difference,metal,TRQAWKR128F425EEC3,Michael Jackson,Man In The Mirror,pop,2.2798000000000034
covariance,1,TRJAFPP128F426AB25,System of a Down,Peephole,metal,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,6.925025000000005
covariance,2,TRJAFPP128F426AB25,System of a Down,Peephole,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,5.953899999999996
covariance,3,TRJAFPP128F426AB25,System of a Down,Peephole,metal,TRHNOMB12903CB2544,Life Without Buildings,New Town,rock,5.17601249999999
covariance,1,TRYMCCD128F421CD27,Children Of Bodom,Hellhounds on My Trail,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,5.343249999999997
covariance,2,TRYMCCD128F421CD27,Children Of Bodom,Hellhounds on My Trail,metal,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,4.337937500000006
covariance,3,TRYMCCD128F421CD27,Children Of Bodom,Hellhounds on My Trail,metal,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,4.160218750000019
covariance,1,TRVIFKS128F426813A,Children Of Bodom,No Commands,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2.7641500000000025
covariance,2,TRVIFKS128F426813A,Children Of Bodom,No Commands,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2.5926375000000097
covariance,3,TRVIFKS128F426813A,Children Of Bodom,No Commands,metal,TRFFSMS128F428BC88,Enrique Iglesias,Miss You,latin,2.5646875000000033
covariance,1,TRLHJMW128F1493BA1,Tori Amos,Mother (2006 Remastered Alternate Mix),metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4.42505000000001
covariance,2,TRLHJMW128F1493BA1,Tori Amos,Mother (2006 Remastered Alternate Mix),metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4.153181249999999
covariance,3,TRLHJMW128F1493BA1,Tori Amos,Mother (2006 Remastered Alternate Mix),metal,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,3.5819875000000083
covariance,1,TRZGXNM128F1451ADF,Iron Maiden,Lord Of The Flies (Live In Dortmund),metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,3.0654000000000026
covariance,2,TRZGXNM128F1451ADF,Iron Maiden,Lord Of The Flies (Live In Dortmund),metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,2.1795515624999937
covariance,3,TRZGXNM128F1451ADF,Iron Maiden,Lord Of The Flies (Live In Dortmund),metal,TRTLIKK128E07862DA,Ja Rule,One of Us,hip hop,2.045109374999999
covariance,1,TROGUOT128F147F39A,Iron Maiden,Phantom Of The Opera (Live) (1998 Digital Remaster),metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,5.860299999999995
covariance,2,TROGUOT128F147F39A,Iron Maiden,Phantom Of The Opera (Live) (1998 Digital Remaster),metal,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,4.325987499999998
covariance,3,TROGUOT128F147F39A,Iron Maiden,Phantom Of The Opera (Live) (1998 Digital Remaster),metal,TRGLNKG128F9307689,Eminem,My Darling,hip hop,4.122868750000003
covariance,1,TRJYSJS128EF356B75,Ill Niño,Re-Birth,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,11.46134999999999
covariance,2,TRJYSJS128EF356B75,Ill Niño,Re-Birth,metal,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,10.644443749999994
covariance,3,TRJYSJS128EF356B75,Ill Niño,Re-Birth,metal,TRVLIZK128F428845E,Five,That's What You Told Me,pop,9.445887500000005
covariance,1,TRSUANW128F930BD52,Kamelot,This Pain,metal,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,2.200750000000004
covariance,2,TRSUANW128F930BD52,Kamelot,This Pain,metal,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,1.8928359374999955
covariance,3,TRSUANW128F930BD52,Kamelot,This Pain,metal,TRCHZXW128E079288A,Eminem,8 Mile,hip hop,1.5602890624999963
covariance,1,TRRIRCF128F426A606,Michael Jackson,You Are Not Alone,pop,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,10.22009999999998
covariance,2,TRRIRCF128F426A606,Michael Jackson,You Are Not Alone,pop,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,9.08194375000004
covariance,3,TRRIRCF128F426A606,Michael Jackson,You Are Not Alone,pop,TRGLNKG128F9307689,Eminem,My Darling,hip hop,8.319159375000003
covariance,1,TREUPHA128F4278F34,Michael Jackson,Baby Be Mine,pop,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,8.705549999999986
covariance,2,TREUPHA128F4278F34,Michael Jackson,Baby Be Mine,pop,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,7.290456250000022
covariance,3,TREUPHA128F4278F34,Michael Jackson,Baby Be Mine,pop,TREBGAA128E078FC52,Erykah Badu,I Want You,r&b/soul,6.112665625000027
covariance,1,TRQAWKR128F425EEC3,Michael Jackson,Man In The Mirror,pop,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,25.81115000000001
covariance,2,TRQAWKR128F425EEC3,Michael Jackson,Man In The Mirror,pop,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,22.393056249999994
covariance,3,TRQAWKR128F425EEC3,Michael Jackson,Man In The Mirror,pop,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,16.52137187500002
covariance,1,TRCYAYD128F92F3758,Michael Jackson,Why You Wanna Trip On Me,pop,TRUGLTC128F4227B93,Danity Kane,Hold Me Down (Album Version),r&b/soul,5.731893749999988
covariance,2,TRCYAYD128F92F3758,Michael Jackson,Why You Wanna Trip On Me,pop,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,5.685549999999997
covariance,3,TRCYAYD128F92F3758,Michael Jackson,Why You Wanna Trip On Me,pop,TRVLIZK128F428845E,Five,That's What You Told Me,pop,5.3737875
covariance,1,TRGJXNX128F92F8757,Ke$ha,TiK ToK,pop,TRDPGXU128F9339C2A,Beastie Boys,B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),hip hop,4.453153124999999
covariance,2,TRGJXNX128F92F8757,Ke$ha,TiK ToK,pop,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,4.389400000000002
covariance,3,TRGJXNX128F92F8757,Ke$ha,TiK ToK,pop,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,4.038493749999997
covariance,1,TRNQDAJ128F92F4AE0,Maroon 5,Nothing Lasts Forever,pop,TRFUJVJ128F426F2A2,Lauryn Hill,Interlude 5,r&b/soul,6.393400000000006
covariance,2,TRNQDAJ128F92F4AE0,Maroon 5,Nothing Lasts Forever,pop,TRWSYHO128F4282346,Twista,I'm A Winner (Amended Album Version),hip hop,5.409759374999997
